column,column_2
2021-10-10 02:00:00,5340
2021-10-10 03:00:00,5300
2021-10-10 04:00:00,5280
2021-10-10 05:00:00,5250
2021-10-10 06:00:00,5220
2021-10-10 06:45:00,5150
2021-10-10 07:00:00,5200
2021-10-10 08:00:00,5130
2021-10-10 09:00:00,5070
2021-10-10 10:00:00,5010
2021-10-10 11:00:00,4970
2021-10-10 12:00:00,4940
2021-10-10 13:00:00,4910
2021-10-10 14:00:00,4850
2021-10-10 15:00:00,4760
2021-10-10 16:00:00,4710
2021-10-10 17:00:00,4740
2021-10-10 18:00:00,4710
2021-10-10 19:00:00,4680
2021-10-10 19:03:00,4520
2021-10-10 20:00:00,4680
2021-10-10 21:00:00,4500
2021-10-10 22:00:00,4480
2021-10-10 23:00:00,4440
2021-10-11 00:00:00,4400
2021-10-11 01:00:00,4400
2021-10-11 02:00:00,4400
2021-10-11 03:00:00,4370
2021-10-11 04:00:00,4340
2021-10-11 05:00:00,4300
2021-10-11 06:00:00,4300
2021-10-11 06:36:00,4310
2021-10-11 07:00:00,4240
2021-10-11 08:00:00,4200
2021-10-11 09:00:00,4170
2021-10-11 10:00:00,4170
2021-10-11 11:00:00,4140
2021-10-11 12:00:00,4080
2021-10-11 13:00:00,4080
2021-10-11 14:00:00,4050
2021-10-11 15:00:00,4020
2021-10-11 16:00:00,4000
2021-10-11 17:00:00,4000
2021-10-11 18:00:00,3960
2021-10-11 19:00:00,3930
2021-10-11 20:00:00,3930
2021-10-11 21:00:00,3900
2021-10-11 22:00:00,3900
2021-10-11 23:00:00,3870
2021-10-12 00:00:00,3870
2021-10-12 01:00:00,3870
2021-10-12 02:00:00,3840
2021-10-12 03:00:00,3800
2021-10-12 04:00:00,3770
2021-10-12 05:00:00,3740
2021-10-12 06:00:00,3720
2021-10-12 06:54:00,3590
2021-10-12 07:00:00,3650
2021-10-12 08:00:00,3590
2021-10-12 09:00:00,3560
2021-10-12 10:00:00,3560
2021-10-12 11:00:00,3520
2021-10-12 12:00:00,3460
2021-10-12 13:00:00,3460
2021-10-12 14:00:00,3420
2021-10-12 15:00:00,3420
2021-10-12 16:00:00,3390
2021-10-12 17:00:00,3360
2021-10-12 18:00:00,3280
2021-10-12 19:00:00,3280
2021-10-12 20:00:00,3250
2021-10-12 21:00:00,3180
2021-10-12 22:00:00,3180
2021-10-12 23:00:00,3180
2021-10-13 00:00:00,3160
2021-10-13 01:00:00,3140
2021-10-13 02:00:00,3140
2021-10-13 03:00:00,3120
2021-10-13 04:00:00,3120
2021-10-13 05:00:00,3080
2021-10-13 06:00:00,3080
2021-10-13 06:09:00,3100
2021-10-13 07:00:00,3050
2021-10-13 08:00:00,3050
2021-10-13 09:00:00,3030
2021-10-13 10:00:00,3030
2021-10-13 11:00:00,3030
2021-10-13 12:00:00,3000
2021-10-13 13:00:00,3000
2021-10-13 14:00:00,3000
2021-10-13 15:00:00,3000
2021-10-13 16:00:00,3000
2021-10-13 17:00:00,3000
2021-10-13 18:00:00,3000
2021-10-13 19:00:00,3000
2021-10-13 20:00:00,2970
2021-10-13 21:00:00,2970
2021-10-13 22:00:00,2970
2021-10-13 23:00:00,2970
2021-10-14 00:00:00,2940
2021-10-14 01:00:00,2940
2021-10-14 02:00:00,2940
2021-10-14 03:00:00,2910
2021-10-14 04:00:00,2940
2021-10-14 05:00:00,2940
2021-10-14 06:00:00,2940
2021-10-14 07:00:00,2970
2021-10-14 08:00:00,3030
2021-10-14 09:00:00,3050
2021-10-14 10:00:00,3050
2021-10-14 10:30:00,3120
2021-10-14 11:00:00,3050
2021-10-14 12:00:00,3080
2021-10-14 13:00:00,3050
2021-10-14 14:00:00,3080
2021-10-14 15:00:00,3080
2021-10-14 16:00:00,3050
2021-10-14 17:00:00,3050
2021-10-14 18:00:00,3080
2021-10-14 19:00:00,3050
2021-10-14 20:00:00,3050
2021-10-14 21:00:00,3000
2021-10-14 22:00:00,3000
2021-10-14 23:00:00,3000
2021-10-15 00:00:00,3000
2021-10-15 01:00:00,2970
2021-10-15 02:00:00,2930
2021-10-15 03:00:00,2930
2021-10-15 04:00:00,2900
2021-10-15 05:00:00,2840
2021-10-15 06:00:00,2840
2021-10-15 07:00:00,2820
2021-10-15 08:00:00,2840
2021-10-15 09:00:00,2820
2021-10-15 10:00:00,2790
2021-10-15 11:00:00,2790
2021-10-15 12:00:00,2790
2021-10-15 13:00:00,2760
2021-10-15 14:00:00,2720
2021-10-15 15:00:00,2690
2021-10-15 16:00:00,2720
2021-10-15 17:00:00,2720
2021-10-15 18:00:00,2720
2021-10-15 19:00:00,2670
2021-10-15 20:00:00,2670
2021-10-15 21:00:00,2670
2021-10-15 22:00:00,2650
2021-10-15 23:00:00,2650
2021-10-16 00:00:00,2650
2021-10-16 01:00:00,2630
2021-10-16 02:00:00,2610
2021-10-16 03:00:00,2610
2021-10-16 04:00:00,2610
2021-10-16 05:00:00,2630
2021-10-16 06:00:00,2630
2021-10-16 07:00:00,2630
2021-10-16 08:00:00,2630
2021-10-16 09:00:00,2630
2021-10-16 09:42:00,2920
2021-10-16 10:00:00,2610
2021-10-16 11:00:00,2890
2021-10-16 12:00:00,2890
2021-10-16 13:00:00,2890
2021-10-16 14:00:00,2880
2021-10-16 15:00:00,2880
2021-10-16 16:00:00,2880
2021-10-16 17:00:00,2880
2021-10-16 18:00:00,2880
2021-10-16 19:00:00,2850
2021-10-16 20:00:00,2850
2021-10-16 21:00:00,2850
2021-10-16 22:00:00,2820
2021-10-16 23:00:00,2820
2021-10-17 00:00:00,2810
2021-10-17 01:00:00,2800
2021-10-17 02:00:00,2790
2021-10-17 03:00:00,2790
2021-10-17 04:00:00,2790
2021-10-17 05:00:00,2760
2021-10-17 06:00:00,2760
2021-10-17 07:00:00,2740
2021-10-17 08:00:00,2740
2021-10-17 09:00:00,2740
2021-10-17 10:00:00,2740
2021-10-17 11:00:00,2730
2021-10-17 12:00:00,2720
2021-10-17 13:00:00,2720
2021-10-17 14:00:00,2700
2021-10-17 15:00:00,2700
2021-10-17 15:12:00,2480
2021-10-17 16:00:00,2520
2021-10-17 17:00:00,2490
2021-10-17 18:00:00,2460
2021-10-17 19:00:00,2420
2021-10-17 20:00:00,2400
2021-10-17 21:00:00,2380
2021-10-17 22:00:00,2380
2021-10-17 23:00:00,2380
2021-10-18 00:00:00,2340
2021-10-18 01:00:00,2330
2021-10-18 02:00:00,2330
2021-10-18 03:00:00,2300
2021-10-18 04:00:00,2300
2021-10-18 05:00:00,2270
2021-10-18 06:00:00,2250
2021-10-18 07:00:00,2250
2021-10-18 08:00:00,2240
2021-10-18 09:00:00,2220
2021-10-18 10:00:00,2220
2021-10-18 11:00:00,2190
2021-10-18 12:00:00,2170
2021-10-18 13:00:00,2160
2021-10-18 13:24:00,2150
2021-10-18 14:00:00,2160
2021-10-18 15:00:00,2150
2021-10-18 16:00:00,2150
2021-10-18 17:00:00,2130
2021-10-18 18:00:00,2130
2021-10-18 19:00:00,2120
